route_id,service_id,trip_id,trip_headsign,shape_id
V8-125-123,2765,4462532,Neptú,59
V8-126-123,2765,4462337,Marítim,59
V8-126-123,2765,4462526,Neptú,59
V8-123-126,2765,4462332,Marítim,9
V8-123-126,2765,4462522,Neptú,9
V8-123-126,2765,4462328,Marítim,9
V8-126-123,2765,4462518,Neptú,59
V8-123-126,2765,4462327,Marítim,9
V8-125-123,2765,4462513,Neptú,59
V8-123-126,2765,4462316,Marítim,9
V8-126-123,2765,4462508,Neptú,59
V8-123-126,2765,4462313,Marítim,9
V8-126-125,2765,4462504,Neptú,59
V8-123-125,2765,4462310,Marítim,9
V8-126-123,2765,4462499,Neptú,59
V8-123-126,2765,4462304,Marítim,9
V8-126-125,2765,4462495,Neptú,59
V8-124-126,2765,4462300,Marítim,9
V8-125-123,2765,4462490,Neptú,59
V8-123-126,2765,4462295,Marítim,9
V8-126-123,2765,4462485,Neptú,59
V8-123-126,2765,4462291,Marítim,9
V8-126-123,2765,4462481,Neptú,59
V8-126-123,2765,4462287,Marítim,59
V8-125-124,2765,4462478,Neptú,59
V8-124-126,2765,4462280,Marítim,9
V8-126-123,2765,4462475,Neptú,59
V8-123-124,2765,4462275,Marítim,9
V8-98-123,2765,4462466,Dr. Lluch,59
V8-123-126,2765,4462272,Marítim,9
V9-186-56,2765,4461704,Alboraia Peris Aragó,69
V9-186-79,2765,4461982,Riba-roja de Túria,70
V9-186-56,2765,4461703,Alboraia Peris Aragó,69
V9-186-66,2765,4461981,Riba-roja de Túria,69
V9-186-56,2765,4461702,Alboraia Peris Aragó,69
V9-186-67,2765,4461980,Riba-roja de Túria,70
V9-186-56,2765,4461701,Alboraia Peris Aragó,69
V9-186-66,2765,4461979,Riba-roja de Túria,69
V9-186-56,2765,4461700,Alboraia Peris Aragó,69
V9-186-66,2765,4461978,Riba-roja de Túria,69
V9-66-56,2765,4461699,Alboraia Peris Aragó,69
V9-186-66,2765,4461977,Riba-roja de Túria,69
V9-186-56,2765,4461698,Alboraia Peris Aragó,69
V9-186-56,2765,4461976,Riba-roja de Túria,69
V9-73-56,2765,4461697,Alboraia Peris Aragó,69
V9-73-56,2765,4461974,Av. del Cid,69
V9-186-56,2765,4461696,Alboraia Peris Aragó,69
V9-186-56,2765,4461975,Riba-roja de Túria,69
V9-73-56,2765,4461695,Alboraia Peris Aragó,69
V9-73-56,2765,4461973,Av. del Cid,69
V9-186-56,2765,4461694,Alboraia Peris Aragó,69
V9-186-56,2765,4461972,Riba-roja de Túria,69
V9-73-56,2765,4462222,Alboraia Peris Aragó,69
V9-73-56,2765,4461970,Av. del Cid,69
V9-186-56,2765,4462223,Alboraia Peris Aragó,69
V9-186-56,2765,4461971,Riba-roja de Túria,69
V9-73-56,2765,4462224,Alboraia Peris Aragó,69
V9-73-56,2765,4461969,Av. del Cid,69
V9-186-56,2765,4462225,Alboraia Peris Aragó,69
V9-186-56,2765,4461968,Riba-roja de Túria,69
V9-73-56,2765,4462226,Alboraia Peris Aragó,69
V9-73-56,2765,4461966,Av. del Cid,69
V9-186-56,2765,4462227,Alboraia Peris Aragó,69
V9-186-56,2765,4461967,Riba-roja de Túria,69
V9-73-56,2765,4462228,Alboraia Peris Aragó,69
V9-73-56,2765,4461965,Av. del Cid,69
V9-186-56,2765,4462229,Alboraia Peris Aragó,69
V9-186-56,2765,4461964,Riba-roja de Túria,69
V9-73-56,2765,4462230,Alboraia Peris Aragó,69
V9-73-56,2765,4461962,Av. del Cid,69
V9-186-56,2765,4462231,Alboraia Peris Aragó,69
V9-186-56,2765,4461963,Riba-roja de Túria,69
V9-73-56,2765,4462232,Alboraia Peris Aragó,69
V9-73-56,2765,4461961,Av. del Cid,69
V9-186-56,2765,4462233,Alboraia Peris Aragó,69
V9-186-56,2765,4461960,Riba-roja de Túria,69
V9-73-56,2765,4462234,Alboraia Peris Aragó,69
V9-73-56,2765,4461958,Av. del Cid,69
V9-186-56,2765,4462235,Alboraia Peris Aragó,69
V9-186-56,2765,4461959,Riba-roja de Túria,69
V9-73-56,2765,4462236,Alboraia Peris Aragó,69
V9-73-56,2765,4461957,Av. del Cid,69
V9-186-56,2765,4462237,Alboraia Peris Aragó,69
V9-186-56,2765,4461956,Riba-roja de Túria,69
V9-73-56,2765,4462238,Alboraia Peris Aragó,69
V9-73-56,2765,4461954,Av. del Cid,69
V9-186-56,2765,4462239,Alboraia Peris Aragó,69
V9-186-56,2765,4461955,Riba-roja de Túria,69
V9-73-56,2765,4462240,Alboraia Peris Aragó,69
V9-73-56,2765,4461953,Av. del Cid,69
V9-186-56,2765,4462241,Alboraia Peris Aragó,69
V9-186-56,2765,4461952,Riba-roja de Túria,69
V9-73-56,2765,4462242,Alboraia Peris Aragó,69
V9-73-56,2765,4461950,Av. del Cid,69
V9-186-56,2765,4462243,Alboraia Peris Aragó,69
V9-186-56,2765,4461951,Riba-roja de Túria,69
V9-73-56,2765,4462244,Alboraia Peris Aragó,69
V9-73-56,2765,4461949,Av. del Cid,69
V9-186-56,2765,4462245,Alboraia Peris Aragó,69
V9-186-56,2765,4461948,Riba-roja de Túria,69
V9-73-56,2765,4462246,Alboraia Peris Aragó,69
V9-73-56,2765,4461947,Av. del Cid,69
V9-186-56,2765,4462247,Alboraia Peris Aragó,69
V9-186-56,2765,4461946,Riba-roja de Túria,69
V9-186-66,2765,4462248,Machado,69
V9-186-66,2765,4462249,Machado,69
V9-186-56,2765,4461945,Riba-roja de Túria,69
V9-186-66,2765,4462250,Machado,69
V9-186-56,2765,4461944,Riba-roja de Túria,69
